ID,fmc,lai,landcover,n,soil,443,490,560,665,705,740,783,842,865,945,1375,1610,2190
147,40.51282051,0.74212736,forest,2,1_newsoil.txt,0.035775,0.04339,0.068471,0.073142,0.10714,0.20465,0.24528,0.2644,0.27292,0.29275,0.25497,0.28038,0.1795
148,40.51282051,0.74212736,forest,2,1_newsoil.txt,0.032766,0.039139,0.062754,0.062891,0.096909,0.20834,0.2534,0.27169,0.28,0.29888,0.25447,0.26826,0.15988
149,40.51282051,1.42669978,forest,2,2_newsoil.txt,0.030288,0.036999,0.057581,0.063823,0.090101,0.1598,0.19093,0.20526,0.21166,0.22633,0.19779,0.2191,0.14958
150,40.51282051,1.42669978,forest,2,2_newsoil.txt,0.026256,0.031284,0.049881,0.04997,0.076215,0.16687,0.20587,0.21913,0.22533,0.23871,0.19887,0.20253,0.12254
151,40.51282051,1.42669978,forest,2,2_newsoil.txt,0.022991,0.026535,0.043613,0.037944,0.064602,0.17613,0.22293,0.23529,0.24133,0.25359,0.20275,0.18988,0.099268
152,40.51282051,1.42669978,forest,2,2_newsoil.txt,0.021135,0.023565,0.03998,0.02928,0.057171,0.18942,0.24389,0.25565,0.26165,0.27306,0.21178,0.18443,0.082948
153,40.51282051,1.23237228,forest,2,2_newsoil.txt,0.030899,0.037842,0.058774,0.065755,0.092239,0.15899,0.18841,0.20292,0.20934,0.22424,0.19811,0.22259,0.15384
154,40.51282051,1.23237228,forest,2,2_newsoil.txt,0.0271,0.032457,0.051535,0.052696,0.079201,0.16542,0.20184,0.21535,0.22157,0.23528,0.19902,0.20731,0.12854
155,40.51282051,1.23237228,forest,2,2_newsoil.txt,0.024,0.027953,0.045597,0.041301,0.068225,0.17379,0.21715,0.22981,0.23587,0.24852,0.20242,0.19552,0.10666
156,40.51282051,1.23237228,forest,2,2_newsoil.txt,0.022185,0.025068,0.042054,0.032968,0.061044,0.18577,0.23593,0.24799,0.25399,0.26584,0.2104,0.19015,0.091055
157,40.51282051,1.05526548,forest,2,2_newsoil.txt,0.031577,0.038779,0.060094,0.067918,0.094597,0.15814,0.18587,0.20057,0.20702,0.22217,0.19843,0.22623,0.1585
158,40.51282051,1.05526548,forest,2,2_newsoil.txt,0.028044,0.033771,0.053374,0.055764,0.082512,0.1639,0.19779,0.21158,0.21782,0.23189,0.19918,0.21234,0.13515
159,40.51282051,1.05526548,forest,2,2_newsoil.txt,0.025139,0.029553,0.047822,0.045107,0.072276,0.17138,0.21136,0.22435,0.23045,0.24354,0.20212,0.20151,0.11485
160,40.51282051,1.05526548,forest,2,2_newsoil.txt,0.02339,0.026793,0.044421,0.037204,0.065442,0.18202,0.22798,0.24039,0.24641,0.25875,0.20908,0.19633,0.10015
161,40.51282051,0.89257421,forest,2,2_newsoil.txt,0.032325,0.039816,0.061541,0.07032,0.097179,0.15725,0.18332,0.19824,0.20473,0.22014,0.19876,0.23003,0.16357
162,40.51282051,0.89257421,forest,2,2_newsoil.txt,0.02909,0.03523,0.055402,0.059187,0.086157,0.16233,0.19373,0.20782,0.21412,0.22855,0.19936,0.21759,0.14237
163,40.51282051,0.89257421,forest,2,2_newsoil.txt,0.026412,0.031345,0.050297,0.04938,0.076767,0.1689,0.20558,0.21894,0.22508,0.23864,0.20186,0.20782,0.12384
164,40.51282051,0.89257421,forest,2,2_newsoil.txt,0.024758,0.02875,0.047092,0.042011,0.070378,0.17822,0.22006,0.23288,0.23894,0.25181,0.20783,0.20294,0.11023
165,40.51282051,0.74212736,forest,2,2_newsoil.txt,0.033144,0.040954,0.06312,0.072969,0.09999,0.15633,0.18078,0.19592,0.20245,0.21814,0.19909,0.23395,0.16904
166,40.51282051,0.74212736,forest,2,2_newsoil.txt,0.030243,0.036839,0.057625,0.062977,0.090142,0.16071,0.18969,0.2041,0.21046,0.22529,0.19957,0.22306,0.15018
167,40.51282051,0.74212736,forest,2,2_newsoil.txt,0.027825,0.033334,0.053026,0.054136,0.081704,0.16637,0.19982,0.21358,0.2198,0.23385,0.20164,0.21442,0.13362
168,40.51282051,0.74212736,forest,2,2_newsoil.txt,0.026295,0.030949,0.050075,0.047412,0.075864,0.17437,0.21219,0.22546,0.23159,0.24502,0.20667,0.20995,0.12131
169,42.16216216,1.42669978,forest,2,1_newsoil.txt,0.040269,0.049499,0.075686,0.087586,0.11976,0.20081,0.24121,0.26097,0.26967,0.29013,0.25675,0.29309,0.20532
170,42.16216216,1.42669978,forest,2,1_newsoil.txt,0.033396,0.040144,0.062141,0.066922,0.096637,0.19861,0.24826,0.26628,0.27452,0.29303,0.24721,0.26182,0.1645
171,42.16216216,1.42669978,forest,2,1_newsoil.txt,0.027603,0.03215,0.050618,0.048831,0.076732,0.19945,0.25818,0.27465,0.28249,0.29924,0.24147,0.23589,0.12895
172,42.16216216,1.42669978,forest,2,1_newsoil.txt,0.023795,0.026661,0.042816,0.035476,0.062739,0.2059,0.27335,0.28864,0.29621,0.31155,0.24274,0.21979,0.1031
173,42.16216216,1.23237228,forest,2,1_newsoil.txt,0.041263,0.050831,0.077672,0.090436,0.12318,0.20176,0.24029,0.26041,0.2692,0.29008,0.25922,0.29946,0.21174
174,42.16216216,1.23237228,forest,2,1_newsoil.txt,0.034786,0.042014,0.064926,0.070954,0.10146,0.19968,0.24655,0.26507,0.27343,0.29254,0.25045,0.27074,0.17359
175,42.16216216,1.23237228,forest,2,1_newsoil.txt,0.029291,0.034437,0.05402,0.053817,0.082651,0.20031,0.25532,0.27242,0.28041,0.29791,0.24505,0.24675,0.1402
176,42.16216216,1.23237228,forest,2,1_newsoil.txt,0.025605,0.02914,0.046496,0.040991,0.069213,0.20593,0.26876,0.28474,0.29247,0.30864,0.24584,0.23147,0.11556
177,42.16216216,1.05526548,forest,2,1_newsoil.txt,0.042371,0.052319,0.079878,0.093629,0.12697,0.20273,0.23939,0.25988,0.26876,0.29007,0.26175,0.30611,0.21877
178,42.16216216,1.05526548,forest,2,1_newsoil.txt,0.036344,0.044114,0.068039,0.075496,0.10682,0.20079,0.24486,0.26391,0.2724,0.29212,0.2538,0.28008,0.18359
179,42.16216216,1.05526548,forest,2,1_newsoil.txt,0.031201,0.037025,0.057851,0.059472,0.089294,0.20123,0.25253,0.27029,0.27844,0.29671,0.24879,0.2582,0.15265
180,42.16216216,1.05526548,forest,2,1_newsoil.txt,0.027685,0.031988,0.050701,0.047325,0.076574,0.20607,0.26428,0.281,0.2889,0.30596,0.24919,0.24396,0.12951
181,42.16216216,0.89257421,forest,2,1_newsoil.txt,0.043598,0.053968,0.082313,0.09718,0.13113,0.20372,0.23851,0.25937,0.26836,0.29009,0.26433,0.313,0.2264
182,42.16216216,0.89257421,forest,2,1_newsoil.txt,0.038078,0.046454,0.071489,0.080568,0.11275,0.20195,0.24321,0.2628,0.27144,0.29177,0.25724,0.28981,0.19448
183,42.16216216,0.89257421,forest,2,1_newsoil.txt,0.033341,0.039927,0.062126,0.065824,0.096676,0.20224,0.24982,0.26825,0.27658,0.29563,0.25268,0.2702,0.16629
184,42.16216216,0.89257421,forest,2,1_newsoil.txt,0.030046,0.035219,0.055449,0.054515,0.084845,0.20633,0.25994,0.27743,0.28552,0.30348,0.25278,0.25717,0.14493
185,42.16216216,0.74212736,forest,2,1_newsoil.txt,0.044948,0.055784,0.08498,0.1011,0.13569,0.20475,0.23765,0.2589,0.26799,0.29015,0.26696,0.3201,0.23462
186,42.16216216,0.74212736,forest,2,1_newsoil.txt,0.039994,0.049041,0.075286,0.08619,0.11925,0.20315,0.24162,0.26176,0.27054,0.2915,0.26076,0.29988,0.20627
187,42.16216216,0.74212736,forest,2,1_newsoil.txt,0.035721,0.043156,0.066858,0.0729,0.10481,0.20332,0.2472,0.26633,0.27483,0.29467,0.25671,0.28267,0.18111
188,42.16216216,0.74212736,forest,2,1_newsoil.txt,0.032699,0.038848,0.060758,0.062592,0.094047,0.20671,0.25574,0.27403,0.28233,0.30121,0.25659,0.27103,0.16184
189,42.16216216,1.42669978,forest,2,2_newsoil.txt,0.030251,0.036844,0.056522,0.06367,0.088627,0.15881,0.19247,0.20679,0.21318,0.22784,0.19905,0.22057,0.15051
190,42.16216216,1.42669978,forest,2,2_newsoil.txt,0.026201,0.031052,0.048298,0.049741,0.074017,0.16541,0.20816,0.22141,0.22758,0.24096,0.20073,0.2047,0.12392
191,42.16216216,1.42669978,forest,2,2_newsoil.txt,0.022919,0.026226,0.041511,0.03764,0.061691,0.1742,0.22594,0.23829,0.24431,0.25654,0.2052,0.19272,0.10109
192,42.16216216,1.42669978,forest,2,2_newsoil.txt,0.021045,0.02318,0.037368,0.028902,0.053571,0.18705,0.24759,0.25932,0.26529,0.27668,0.21479,0.18789,0.085175
193,42.16216216,1.23237228,forest,2,2_newsoil.txt,0.030864,0.037694,0.057771,0.065609,0.090836,0.1581,0.18977,0.20427,0.21068,0.22558,0.19925,0.22396,0.15474
194,42.16216216,1.23237228,forest,2,2_newsoil.txt,0.027049,0.032237,0.050034,0.052478,0.07711,0.16409,0.20386,0.21736,0.22356,0.23726,0.20071,0.20933,0.12987
195,42.16216216,1.23237228,forest,2,2_newsoil.txt,0.023932,0.02766,0.043605,0.041011,0.065457,0.17204,0.21982,0.23246,0.23849,0.25113,0.20464,0.19817,0.10841
196,42.16216216,1.23237228,forest,2,2_newsoil.txt,0.022099,0.024703,0.039579,0.032608,0.057622,0.18361,0.2392,0.25124,0.2572,0.26903,0.21312,0.19337,0.093191
197,42.16216216,1.05526548,forest,2,2_newsoil.txt,0.031545,0.038641,0.059154,0.06778,0.093279,0.15734,0.18706,0.20176,0.2082,0.22334,0.19945,0.22749,0.15936
198,42.16216216,1.05526548,forest,2,2_newsoil.txt,0.027996,0.033564,0.051969,0.055558,0.080548,0.1627,0.19955,0.21333,0.21957,0.23362,0.20069,0.21419,0.13642
199,42.16216216,1.05526548,forest,2,2_newsoil.txt,0.025075,0.029279,0.045958,0.044834,0.069678,0.1698,0.21369,0.22666,0.23274,0.24581,0.20411,0.20394,0.11651
200,42.16216216,1.05526548,forest,2,2_newsoil.txt,0.02331,0.026451,0.042106,0.036865,0.06223,0.18009,0.23083,0.24323,0.24922,0.26153,0.21151,0.19928,0.10217
201,42.16216216,0.89257421,forest,2,2_newsoil.txt,0.032295,0.039688,0.060674,0.070191,0.095961,0.15654,0.18435,0.19926,0.20574,0.22114,0.19966,0.23116,0.16437
202,42.16216216,0.89257421,forest,2,2_newsoil.txt,0.029046,0.035039,0.054107,0.058996,0.084342,0.16127,0.19525,0.20933,0.21562,0.23004,0.20069,0.21926,0.14354
203,42.16216216,0.89257421,forest,2,2_newsoil.txt,0.026353,0.031092,0.048578,0.049126,0.074366,0.1675,0.20758,0.22093,0.22705,0.2406,0.20361,0.21001,0.12538
204,42.16216216,0.89257421,forest,2,2_newsoil.txt,0.024685,0.028435,0.044959,0.041697,0.067411,0.17651,0.22252,0.23532,0.24135,0.2542,0.20997,0.2056,0.11212
205,42.16216216,0.74212736,forest,2,2_newsoil.txt,0.033118,0.040839,0.062337,0.072853,0.098886,0.15572,0.18164,0.19679,0.20331,0.21899,0.19987,0.23495,0.16977
206,42.16216216,0.74212736,forest,2,2_newsoil.txt,0.030203,0.036668,0.056456,0.062803,0.088497,0.1598,0.19098,0.20538,0.21172,0.22655,0.20071,0.22453,0.15126
207,42.16216216,0.74212736,forest,2,2_newsoil.txt,0.027772,0.033106,0.051475,0.053905,0.079529,0.16516,0.20152,0.21527,0.22146,0.2355,0.20315,0.21635,0.13503
208,42.16216216,0.74212736,forest,2,2_newsoil.txt,0.026229,0.030665,0.04815,0.047126,0.073178,0.17289,0.21427,0.22752,0.23363,0.24704,0.20852,0.21229,0.12303
209,46.78362573,1.42669978,forest,2,1_newsoil.txt,0.040271,0.049509,0.075788,0.087596,0.11993,0.20231,0.2437,0.26348,0.27217,0.29264,0.25806,0.29485,0.20654
210,46.78362573,1.42669978,forest,2,1_newsoil.txt,0.033399,0.04016,0.062293,0.066937,0.096895,0.20083,0.25195,0.26999,0.27821,0.29674,0.24914,0.26441,0.1663
211,46.78362573,1.42669978,forest,2,1_newsoil.txt,0.027607,0.032171,0.050819,0.048852,0.077071,0.20238,0.26302,0.2795,0.28732,0.30409,0.244,0.23926,0.13131
212,46.78362573,1.42669978,forest,2,1_newsoil.txt,0.0238,0.026688,0.043065,0.035501,0.063156,0.20948,0.27925,0.29455,0.30209,0.31742,0.2458,0.22385,0.10596
213,46.78362573,1.23237228,forest,2,1_newsoil.txt,0.041265,0.050841,0.077769,0.090445,0.12334,0.20313,0.24251,0.26264,0.27142,0.29232,0.26041,0.30112,0.21293
214,46.78362573,1.23237228,forest,2,1_newsoil.txt,0.034789,0.042029,0.065071,0.070969,0.1017,0.20171,0.24982,0.26837,0.27671,0.29584,0.25221,0.27317,0.17535
215,46.78362573,1.23237228,forest,2,1_newsoil.txt,0.029295,0.034457,0.054212,0.053836,0.082977,0.20297,0.25963,0.27674,0.2847,0.30222,0.24735,0.24992,0.14249
216,46.78362573,1.23237228,forest,2,1_newsoil.txt,0.02561,0.029166,0.046733,0.041015,0.069613,0.20919,0.274,0.28999,0.29768,0.31386,0.24863,0.2353,0.11834
217,46.78362573,1.05526548,forest,2,1_newsoil.txt,0.042373,0.052328,0.079969,0.093638,0.12712,0.20396,0.24134,0.26184,0.27071,0.29203,0.26282,0.30764,0.21991
218,46.78362573,1.05526548,forest,2,1_newsoil.txt,0.036347,0.044129,0.068175,0.07551,0.10706,0.20262,0.24774,0.2668,0.27528,0.29501,0.25538,0.28233,0.18527
219,46.78362573,1.05526548,forest,2,1_newsoil.txt,0.031205,0.037044,0.058032,0.05949,0.089601,0.20363,0.25631,0.27408,0.28221,0.30048,0.25086,0.26113,0.15484
220,46.78362573,1.05526548,forest,2,1_newsoil.txt,0.02769,0.032011,0.050924,0.047348,0.076952,0.209,0.26888,0.28561,0.29348,0.31053,0.25171,0.24749,0.13216
221,46.78362573,0.89257421,forest,2,1_newsoil.txt,0.0436,0.053977,0.082397,0.097188,0.13128,0.20482,0.2402,0.26107,0.27004,0.29179,0.26528,0.3144,0.22747
222,46.78362573,0.89257421,forest,2,1_newsoil.txt,0.038081,0.046467,0.071616,0.080581,0.11297,0.20356,0.24571,0.26531,0.27393,0.29427,0.25864,0.29187,0.19607
223,46.78362573,0.89257421,forest,2,1_newsoil.txt,0.033345,0.039945,0.062293,0.065841,0.096962,0.20436,0.25309,0.27153,0.27984,0.29889,0.25452,0.27288,0.16835
224,46.78362573,0.89257421,forest,2,1_newsoil.txt,0.03005,0.035241,0.055656,0.054536,0.085197,0.20892,0.26392,0.28142,0.28948,0.30744,0.25501,0.26039,0.14744
225,46.78362573,0.74212736,forest,2,1_newsoil.txt,0.04495,0.055792,0.085057,0.10111,0.13582,0.20569,0.23909,0.26034,0.26942,0.29159,0.26778,0.32133,0.23561
226,46.78362573,0.74212736,forest,2,1_newsoil.txt,0.039997,0.049053,0.0754,0.086201,0.11945,0.20455,0.24374,0.26389,0.27265,0.29362,0.26199,0.30169,0.20773
227,46.78362573,0.74212736,forest,2,1_newsoil.txt,0.035724,0.043172,0.067009,0.072916,0.10507,0.20516,0.24997,0.26911,0.2776,0.29745,0.25831,0.28503,0.18302
228,46.78362573,0.74212736,forest,2,1_newsoil.txt,0.032703,0.038868,0.060945,0.062612,0.094367,0.20896,0.25912,0.27742,0.28569,0.30457,0.25852,0.27387,0.16414
229,46.78362573,1.42669978,forest,2,2_newsoil.txt,0.030254,0.036854,0.056621,0.063679,0.088791,0.16019,0.19471,0.20903,0.21539,0.23004,0.20021,0.2221,0.15162
230,46.78362573,1.42669978,forest,2,2_newsoil.txt,0.026205,0.031067,0.048447,0.049755,0.074262,0.16746,0.21149,0.22473,0.23087,0.24421,0.20246,0.20696,0.12556
231,46.78362573,1.42669978,forest,2,2_newsoil.txt,0.022923,0.026247,0.041709,0.037659,0.062017,0.17691,0.23034,0.24265,0.24863,0.26082,0.20747,0.19568,0.10325
232,46.78362573,1.42669978,forest,2,2_newsoil.txt,0.021051,0.023206,0.037613,0.028926,0.053973,0.19038,0.25299,0.26467,0.27058,0.28191,0.21756,0.19149,0.087813
233,46.78362573,1.23237228,forest,2,2_newsoil.txt,0.030866,0.037704,0.057865,0.065618,0.090993,0.15935,0.19175,0.20624,0.21263,0.22752,0.2003,0.22537,0.1558
234,46.78362573,1.23237228,forest,2,2_newsoil.txt,0.027052,0.032252,0.050175,0.052492,0.077343,0.16594,0.2068,0.22029,0.22645,0.24013,0.20227,0.21143,0.13145
235,46.78362573,1.23237228,forest,2,2_newsoil.txt,0.023936,0.02768,0.043792,0.04103,0.065767,0.17449,0.22369,0.23631,0.2423,0.2549,0.20669,0.20091,0.11048
236,46.78362573,1.23237228,forest,2,2_newsoil.txt,0.022104,0.024727,0.039811,0.032631,0.058005,0.18662,0.24396,0.25595,0.26186,0.27364,0.21562,0.19671,0.095718
237,46.78362573,1.05526548,forest,2,2_newsoil.txt,0.031546,0.038651,0.059242,0.067789,0.093426,0.15845,0.18879,0.20348,0.2099,0.22503,0.20039,0.22879,0.16036
238,46.78362573,1.05526548,forest,2,2_newsoil.txt,0.027999,0.033578,0.0521,0.055571,0.080768,0.16436,0.20212,0.21588,0.22209,0.23612,0.20208,0.21611,0.13791
239,46.78362573,1.05526548,forest,2,2_newsoil.txt,0.025079,0.029298,0.046132,0.044851,0.069969,0.17199,0.21707,0.23002,0.23605,0.2491,0.20593,0.20645,0.11846
240,46.78362573,1.05526548,forest,2,2_newsoil.txt,0.023315,0.026474,0.042323,0.036887,0.06259,0.18278,0.23499,0.24734,0.25328,0.26554,0.21374,0.20234,0.10456
241,46.78362573,0.89257421,forest,2,2_newsoil.txt,0.032297,0.039697,0.060756,0.0702,0.096097,0.15752,0.18583,0.20074,0.20719,0.22259,0.20048,0.23234,0.1653
242,46.78362573,0.89257421,forest,2,2_newsoil.txt,0.029048,0.035052,0.054229,0.059008,0.084545,0.16273,0.19746,0.21152,0.21778,0.23219,0.20192,0.221,0.14493
243,46.78362573,0.89257421,forest,2,2_newsoil.txt,0.026357,0.031109,0.04874,0.049142,0.074634,0.16942,0.21049,0.22381,0.2299,0.24342,0.20521,0.21228,0.1272
244,46.78362573,0.89257421,forest,2,2_newsoil.txt,0.024689,0.028457,0.045159,0.041717,0.067743,0.17887,0.22608,0.23885,0.24484,0.25764,0.21194,0.20837,0.11434
245,46.78362573,0.74212736,forest,2,2_newsoil.txt,0.03312,0.040847,0.062411,0.07286,0.09901,0.15656,0.1829,0.19803,0.20454,0.22021,0.20058,0.23597,0.17062
246,46.78362573,0.74212736,forest,2,2_newsoil.txt,0.030206,0.036679,0.056566,0.062814,0.088681,0.16105,0.19284,0.20723,0.21355,0.22835,0.20177,0.22604,0.15252
247,46.78362573,0.74212736,forest,2,2_newsoil.txt,0.027774,0.033121,0.051621,0.05392,0.079773,0.16682,0.20397,0.21769,0.22386,0.23788,0.20453,0.21833,0.1367
248,46.78362573,0.74212736,forest,2,2_newsoil.txt,0.026233,0.030684,0.04833,0.047145,0.073479,0.17492,0.21728,0.2305,0.23656,0.24994,0.21021,0.2147,0.12506
249,51.12107623,1.42669978,forest,2,1_newsoil.txt,0.040286,0.049571,0.076158,0.087658,0.12037,0.19836,0.23501,0.25471,0.26342,0.28378,0.24591,0.28186,0.1996
250,51.12107623,1.42669978,forest,2,1_newsoil.txt,0.033421,0.040251,0.062846,0.06703,0.097556,0.19498,0.2391,0.25704,0.26529,0.28366,0.2312,0.2453,0.15606
251,51.12107623,1.42669978,forest,2,1_newsoil.txt,0.027635,0.032293,0.051552,0.048974,0.077945,0.19468,0.24616,0.26254,0.27041,0.287,0.22053,0.21438,0.11793
252,51.12107623,1.42669978,forest,2,1_newsoil.txt,0.023835,0.026839,0.043973,0.035653,0.064233,0.20007,0.25869,0.27391,0.28153,0.29669,0.21731,0.19386,0.089727
253,51.12107623,1.23237228,forest,2,1_newsoil.txt,0.041279,0.050899,0.078121,0.090505,0.12377,0.19952,0.23476,0.25482,0.26363,0.28441,0.24925,0.28883,0.20617
254,51.12107623,1.23237228,forest,2,1_newsoil.txt,0.034809,0.042116,0.065597,0.071057,0.10234,0.19636,0.23836,0.25681,0.26519,0.28418,0.23573,0.2551,0.16538
255,51.12107623,1.23237228,forest,2,1_newsoil.txt,0.029322,0.034572,0.054909,0.053953,0.083813,0.19596,0.24458,0.26161,0.26963,0.28698,0.2258,0.22639,0.12947
256,51.12107623,1.23237228,forest,2,1_newsoil.txt,0.025643,0.029309,0.047597,0.04116,0.070644,0.20061,0.25566,0.27158,0.27936,0.29539,0.22247,0.20694,0.10255
257,51.12107623,1.05526548,forest,2,1_newsoil.txt,0.042386,0.052383,0.080301,0.093695,0.12753,0.20072,0.23451,0.25495,0.26385,0.28507,0.2527,0.29619,0.21341
258,51.12107623,1.05526548,forest,2,1_newsoil.txt,0.036366,0.04421,0.06867,0.075594,0.10766,0.19781,0.23763,0.25662,0.26514,0.28474,0.24044,0.2655,0.17569
259,51.12107623,1.05526548,forest,2,1_newsoil.txt,0.03123,0.037152,0.058687,0.059601,0.090392,0.19732,0.24306,0.26075,0.26894,0.28707,0.23133,0.23922,0.14233
260,51.12107623,1.05526548,forest,2,1_newsoil.txt,0.027721,0.032146,0.051736,0.047485,0.077926,0.20128,0.25272,0.26939,0.27735,0.29427,0.228,0.22109,0.11701
261,51.12107623,0.89257421,forest,2,1_newsoil.txt,0.043611,0.054027,0.082704,0.097241,0.13166,0.20194,0.23426,0.25509,0.26409,0.28575,0.25626,0.30391,0.22133
262,51.12107623,0.89257421,forest,2,1_newsoil.txt,0.038098,0.046543,0.072073,0.08066,0.11353,0.19931,0.23693,0.25647,0.26513,0.28537,0.24533,0.27644,0.18701
263,51.12107623,0.89257421,forest,2,1_newsoil.txt,0.033368,0.040045,0.062899,0.065945,0.097699,0.19877,0.24159,0.25996,0.26832,0.28726,0.23711,0.25281,0.15653
264,51.12107623,0.89257421,forest,2,1_newsoil.txt,0.030078,0.035365,0.056407,0.054664,0.086103,0.20209,0.24989,0.26735,0.27549,0.29333,0.23389,0.23621,0.13312
265,51.12107623,1.42669978,forest,2,2_newsoil.txt,0.030267,0.036914,0.056982,0.06374,0.089216,0.15656,0.18688,0.20121,0.20763,0.22227,0.18938,0.21076,0.14533
266,51.12107623,1.42669978,forest,2,2_newsoil.txt,0.026226,0.031157,0.048986,0.049845,0.074896,0.16206,0.19985,0.21313,0.21936,0.2327,0.18639,0.1902,0.11624
267,51.12107623,1.42669978,forest,2,2_newsoil.txt,0.02295,0.026367,0.042425,0.037779,0.062857,0.16978,0.215,0.22738,0.23348,0.24569,0.18635,0.17373,0.090993
268,51.12107623,1.42669978,forest,2,2_newsoil.txt,0.021085,0.023355,0.038503,0.029074,0.055012,0.18161,0.23415,0.24595,0.25203,0.26341,0.1917,0.16477,0.072829
269,51.12107623,1.23237228,forest,2,2_newsoil.txt,0.03088,0.037762,0.058207,0.065676,0.091398,0.15606,0.18481,0.19933,0.20577,0.22065,0.19044,0.21479,0.14975
270,51.12107623,1.23237228,forest,2,2_newsoil.txt,0.027072,0.032337,0.050687,0.052577,0.077947,0.16106,0.1965,0.21003,0.21628,0.22996,0.18765,0.19578,0.12248
271,51.12107623,1.23237228,forest,2,2_newsoil.txt,0.023962,0.027793,0.044471,0.041144,0.066566,0.16804,0.21012,0.2228,0.22891,0.24154,0.18748,0.18042,0.098697
272,51.12107623,1.23237228,forest,2,2_newsoil.txt,0.022138,0.024869,0.040655,0.032772,0.058993,0.17869,0.22729,0.2394,0.24547,0.2573,0.19212,0.17178,0.081324
273,51.12107623,1.05526548,forest,2,2_newsoil.txt,0.031559,0.038704,0.059563,0.067843,0.093807,0.15552,0.18271,0.19743,0.2039,0.21903,0.19153,0.21904,0.15461
274,51.12107623,1.05526548,forest,2,2_newsoil.txt,0.028017,0.033658,0.05258,0.055652,0.081335,0.16,0.1931,0.20691,0.21319,0.22723,0.18896,0.2017,0.12939
275,51.12107623,1.05526548,forest,2,2_newsoil.txt,0.025104,0.029404,0.046768,0.044959,0.070719,0.16623,0.20519,0.21821,0.22436,0.23742,0.18869,0.18759,0.10728
276,51.12107623,1.05526548,forest,2,2_newsoil.txt,0.023346,0.026607,0.043112,0.03702,0.063517,0.1757,0.2204,0.23287,0.23896,0.25128,0.19265,0.17939,0.090908
277,51.12107623,0.89257421,forest,2,2_newsoil.txt,0.032308,0.039746,0.061051,0.07025,0.096449,0.15494,0.18059,0.19552,0.20203,0.21743,0.19266,0.2235,0.15993
278,51.12107623,0.89257421,forest,2,2_newsoil.txt,0.029066,0.035126,0.054671,0.059083,0.08507,0.15889,0.18969,0.20379,0.21012,0.22454,0.19032,0.20795,0.13698
279,51.12107623,0.89257421,forest,2,2_newsoil.txt,0.02638,0.031207,0.049325,0.049242,0.075328,0.16436,0.20025,0.21364,0.21983,0.23337,0.18998,0.1952,0.11676
280,51.12107623,0.89257421,forest,2,2_newsoil.txt,0.024717,0.028579,0.045887,0.04184,0.068601,0.17265,0.21352,0.22638,0.23251,0.24536,0.19331,0.18759,0.1016
281,51.61290323,1.42669978,forest,2,1_newsoil.txt,0.046175,0.05843,0.094607,0.10335,0.14741,0.21988,0.24829,0.26931,0.27836,0.30024,0.27208,0.32192,0.23589
282,51.61290323,1.42669978,forest,2,1_newsoil.txt,0.041118,0.052107,0.088394,0.087865,0.13473,0.224,0.25587,0.27558,0.28427,0.30471,0.2662,0.29943,0.20481
283,51.61290323,1.42669978,forest,2,1_newsoil.txt,0.036062,0.045784,0.08218,0.072376,0.12206,0.22813,0.26346,0.28185,0.29017,0.30917,0.26032,0.27694,0.17374
284,51.61290323,1.42669978,forest,2,1_newsoil.txt,0.031005,0.039461,0.075967,0.056886,0.10938,0.23225,0.27105,0.28812,0.29608,0.31364,0.25443,0.25445,0.14266
285,51.61290323,1.23237228,forest,2,1_newsoil.txt,0.046942,0.059396,0.095616,0.10572,0.14953,0.21904,0.24659,0.26791,0.27703,0.29925,0.27343,0.32662,0.24118
